entry_bar,exit_bar,entry_time,exit_time,side,pnl
120464,120467,2025-10-21T09:05,2025-10-21T09:20,1,-606.8992248061986
120824,120896,2025-10-28T09:05,2025-10-29T09:05,-1,3597.6056750036078
120981,121022,2025-10-30T10:10,2025-10-30T13:35,-1,-26.571595729183173
121532,121599,2025-11-10T14:05,2025-11-11T13:40,1,1880.2735117740813
121688,121691,2025-11-13T09:05,2025-11-13T09:20,1,860.3086148895964
122552,122578,2025-12-01T09:05,2025-12-01T11:15,1,2386.3580517770897
123202,123344,2025-12-12T09:15,2025-12-16T09:05,1,1486.0362732193607
123632,123708,2025-12-22T09:05,2025-12-23T09:25,1,4155.686704695108
123715,123758,2025-12-23T10:00,2025-12-23T13:35,1,-534.5721807810478
123776,123789,2025-12-24T09:05,2025-12-24T10:10,1,-23.3684364487126
123921,123922,2025-12-26T09:10,2025-12-26T09:15,1,-655.7071815124073
124164,124197,2025-12-31T11:25,2025-12-31T14:10,-1,885.4658475939359
124568,124571,2026-01-12T09:05,2026-01-12T09:20,1,321.7829457364569
124694,124771,2026-01-13T13:35,2026-01-14T14:00,1,767.5340061431052
124928,124930,2026-01-19T09:05,2026-01-19T09:15,1,692.925259616808
125054,125140,2026-01-20T13:35,2026-01-21T14:45,1,6209.979523182585
125216,125217,2026-01-23T09:05,2026-01-23T09:10,1,1453.84379113646
125226,125243,2026-01-23T09:55,2026-01-23T11:20,1,-760.8702647360042
125273,125278,2026-01-23T13:50,2026-01-23T14:15,1,-633.0949246746022
125288,125298,2026-01-26T09:05,2026-01-26T09:55,1,3272.0389059529407
125356,125359,2026-01-26T14:45,2026-01-26T15:00,1,-101.5752523036208
125432,125434,2026-01-28T09:05,2026-01-28T09:15,1,2077.6846570132766
125440,125487,2026-01-28T09:45,2026-01-28T13:40,1,2784.836916776374
125504,125505,2026-01-29T09:05,2026-01-29T09:10,1,5974.042708790395
125508,125513,2026-01-29T09:25,2026-01-29T09:50,1,447.2473307006876
125561,125573,2026-01-29T13:50,2026-01-29T14:50,1,-22.373848179006018
125649,125651,2026-02-02T09:10,2026-02-02T09:20,-1,3704.626298083982
125705,125706,2026-02-02T13:50,2026-02-02T13:55,-1,325.424893959309
125712,125719,2026-02-02T14:25,2026-02-02T15:00,-1,-737.2195407342515
126368,126369,2026-02-24T09:05,2026-02-24T09:10,1,1853.8730437326012
126656,126661,2026-03-02T09:05,2026-03-02T09:30,1,2352.6151820974774
126676,126736,2026-03-02T10:45,2026-03-03T09:45,1,1253.7560333479196
127376,127379,2026-03-16T09:05,2026-03-16T09:20,-1,644.9948807956534
127543,127587,2026-03-18T11:00,2026-03-18T14:40,-1,-579.3579055141308
127592,127599,2026-03-19T09:05,2026-03-19T09:40,-1,3775.78323826252
127649,127663,2026-03-19T13:50,2026-03-19T15:00,-1,2272.814099751413
127664,127665,2026-03-20T09:05,2026-03-20T09:10,-1,2993.6273219248396
127736,127737,2026-03-23T09:05,2026-03-23T09:10,-1,9018.565160157974
127790,127795,2026-03-23T13:35,2026-03-23T14:00,-1,547.4082199795521
127796,127798,2026-03-23T14:05,2026-03-23T14:15,-1,274.94953927159077
127800,127804,2026-03-23T14:25,2026-03-23T14:45,-1,1185.2903320169426
127805,127806,2026-03-23T14:50,2026-03-23T14:55,-1,-9.85373701917706
128528,128529,2026-04-08T09:05,2026-04-08T09:10,1,-85.48632441123482
